"type","external_gene_name","ensembl_gene_id"
"microglia","MYC","ENSG00000136997"
"microglia","MYO1F","ENSG00000142347"
"microglia","MYO7A","ENSG00000137474"
"microglia","MYO9B","ENSG00000099331"
"microglia","NAA15","ENSG00000164134"
"microglia","NAA20","ENSG00000173418"
"microglia","NAB2","ENSG00000166886"
"microglia","NABP1","ENSG00000173559"
"microglia","NANOGP4",NA
"microglia","NAP1L4P1",NA
"microglia","NAV3","ENSG00000067798"
"microglia","NCF2","ENSG00000116701"
"microglia","NCF4","ENSG00000100365"
"microglia","NCKAP1L","ENSG00000123338"
"microglia","NCOA3","ENSG00000124151"
"microglia","NCOA4","ENSG00000266412"
"microglia","NEAT1",NA
"microglia","NEAT110",NA
"microglia","NEDD9","ENSG00000111859"
"microglia","NFAM1","ENSG00000235568"
"microglia","NFATC2","ENSG00000101096"
"microglia","NFKBID","ENSG00000167604"
"microglia","NKX3-1",NA
"microglia","NLRP3","ENSG00000162711"
"microglia","NLRP4",NA
"microglia","NPC2","ENSG00000119655"
"microglia","NPL","ENSG00000135838"
"microglia","NPM1P25",NA
"microglia","NR4A2","ENSG00000153234"
"microglia","NRBF2","ENSG00000148572"
"microglia","NRROS",NA
"microglia","NUFIP2","ENSG00000108256"
"microglia","NUP54","ENSG00000138750"
"microglia","OGFRL1","ENSG00000119900"
"microglia","OLR1","ENSG00000173391"
"microglia","OR2B11",NA
"microglia","OS9","ENSG00000135506"
"microglia","OSM",NA
"microglia","OTUD1","ENSG00000165312"
"microglia","P2RX4","ENSG00000135124"
"microglia","P2RY12","ENSG00000169313"
"microglia","P2RY13","ENSG00000181631"
"microglia","P4HA1","ENSG00000122884"
"microglia","PABPC1","ENSG00000070756"
"microglia","PAG1","ENSG00000076641"
"microglia","PARN","ENSG00000140694"
"microglia","PARP4","ENSG00000102699"
"microglia","PARVG","ENSG00000138964"
"microglia","PBDC1",NA
"microglia","PCED1B-AS1",NA
"microglia","PCM1","ENSG00000078674"
"microglia","PDE3B","ENSG00000152270"
"microglia","PDGFB","ENSG00000100311"
"microglia","PDK4","ENSG00000004799"
"microglia","PDPN","ENSG00000162493"
"microglia","PELI1","ENSG00000197329"
"microglia","PGM2","ENSG00000169299"
"microglia","PICALM","ENSG00000073921"
"microglia","PIK3AP1","ENSG00000155629"
"microglia","PIK3CG","ENSG00000105851"
"microglia","PIK3R5",NA
"microglia","PILRA","ENSG00000085514"
"microglia","PKN2","ENSG00000065243"
"microglia","PLAU","ENSG00000122861"
"microglia","PLAUR","ENSG00000011422"
"microglia","PLBD1",NA
"microglia","PLCB2","ENSG00000137841"
"microglia","PLD4","ENSG00000166428"
"microglia","PLEK","ENSG00000115956"
"microglia","PLEKHO1","ENSG00000023902"
"microglia","PLIN2","ENSG00000147872"
"microglia","PLVAP","ENSG00000130300"
"microglia","PLXDC2","ENSG00000120594"
"microglia","POPDC2",NA
"microglia","POU2F2",NA
"microglia","PPARG","ENSG00000132170"
"microglia","PPIG","ENSG00000138398"
"microglia","PRKAB1","ENSG00000111725"
"microglia","PRPF38B","ENSG00000134186"
"microglia","PRR13","ENSG00000205352"
"microglia","PRRC2C","ENSG00000117523"
"microglia","PRRG4",NA
"microglia","PSMA1","ENSG00000129084"
"microglia","PSMD8P1",NA
"microglia","PSTPIP2",NA
"microglia","PTAFR","ENSG00000169403"
"microglia","PTGER4","ENSG00000171522"
"microglia","PTGES3P1",NA
"microglia","PTPN6","ENSG00000111679"
"microglia","PTPRC","ENSG00000081237"
"microglia","PTPRE","ENSG00000132334"
"microglia","PYCARD",NA
"microglia","QKI","ENSG00000112531"
"microglia","RAB20","ENSG00000139832"
"microglia","RAB32","ENSG00000118508"
"microglia","RAB39A","ENSG00000179331"
"microglia","RAB7B",NA
"microglia","RANBP2","ENSG00000153201"
"microglia","RAP2B","ENSG00000181467"
"microglia","RAPGEF2","ENSG00000109756"
"microglia","RASAL2","ENSG00000075391"
"microglia","RASGEF1B","ENSG00000138670"
"microglia","RASGEF1C","ENSG00000146090"
"microglia","RASSF5","ENSG00000266094"
"microglia","RBM25","ENSG00000119707"
"microglia","RBM47",NA
"microglia","RC3H1","ENSG00000135870"
"microglia","RCBTB2","ENSG00000136161"
"microglia","RCOR1","ENSG00000089902"
"microglia","REL","ENSG00000162924"
"microglia","RGS1","ENSG00000090104"
"microglia","RGS10","ENSG00000148908"
"microglia","RGS17P1",NA
"microglia","RGS18",NA
"microglia","RHBDF2","ENSG00000129667"
"microglia","RHOG","ENSG00000177105"
"microglia","RHOH",NA
"microglia","RILPL2","ENSG00000150977"
"microglia","RIN2","ENSG00000132669"
"microglia","RIN3",NA
"microglia","RN7SKP296",NA
"microglia","RN7SL288P",NA
"microglia","RN7SL368P",NA
"microglia","RNA5SP151",NA
"microglia","RNA5SP237",NA
"microglia","RNASE6","ENSG00000169413"
"microglia","RNASET2","ENSG00000026297"
"microglia","RNF122","ENSG00000133874"
"microglia","RNF144B","ENSG00000137393"
"microglia","RNF149","ENSG00000163162"
"microglia","RNF20","ENSG00000155827"
"microglia","RNF213","ENSG00000173821"
"microglia","RNPEP","ENSG00000176393"
"microglia","RNU4-2",NA
"microglia","RNU6-1280P",NA
"microglia","RNU6-128P",NA
"microglia","RNU6-151P",NA
"microglia","RNU6-786P",NA
"microglia","RNU6-892P",NA
"microglia","RNVU1-15",NA
"microglia","RNVU1-19",NA
"microglia","RNVU1-20",NA
"microglia","RNVU1-6",NA
"microglia","RP1-18D14.7",NA
"microglia","RP1-225E12.2",NA
"microglia","RP1-261D10.1",NA
"microglia","RP11-1008C21.2",NA
"microglia","RP11-1020A11.2",NA
"microglia","RP11-1024P17.1",NA
"microglia","RP11-107E5.3",NA
"microglia","RP11-1082L8.3",NA
"microglia","RP11-1082L8.4",NA
"microglia","RP11-10L12.2",NA
"microglia","RP11-1149M10.1",NA
"microglia","RP11-114F10.3",NA
"microglia","RP11-117D22.2",NA
"microglia","RP11-126O1.4",NA
"microglia","RP11-126O1.5",NA
"microglia","RP11-128B16.3",NA
"microglia","RP11-12A2.1",NA
"microglia","RP11-12O16.1",NA
"microglia","RP11-13N12.1",NA
"microglia","RP11-141B14.1",NA
"microglia","RP11-142E9.1",NA
"microglia","RP11-142M10.2",NA
"microglia","RP11-153M7.3",NA
"microglia","RP11-154D6.1",NA
"microglia","RP11-158K1.3",NA
"microglia","RP11-160H22.3",NA
"microglia","RP11-162J8.2",NA
"microglia","RP11-165F24.3",NA
"microglia","RP11-16C1.2",NA
"microglia","RP11-16E18.3",NA
"microglia","RP11-170L3.2",NA
"microglia","RP11-172E10.1",NA
"microglia","RP11-174G17.3",NA
"microglia","RP11-177H13.2",NA
"microglia","RP11-183I6.2",NA
"microglia","RP11-187O7.1",NA
"microglia","RP11-196G18.1",NA
"microglia","RP11-196G18.3",NA
"microglia","RP11-212I21.4",NA
"microglia","RP11-213H15.1",NA
"microglia","RP11-21M7.2",NA
"microglia","RP11-238K6.1",NA
"microglia","RP11-244M2.1",NA
"microglia","RP11-24F11.2",NA
"microglia","RP11-274J7.2",NA
"microglia","RP11-274J7.3",NA
"microglia","RP11-281P23.1",NA
"microglia","RP11-283G6.5",NA
"microglia","RP11-283G6.6",NA
"microglia","RP11-289H16.1",NA
"microglia","RP11-317B3.2",NA
"microglia","RP11-318K15.2",NA
"microglia","RP11-325F22.2",NA
"microglia","RP11-342F17.1",NA
"microglia","RP11-342M21.2",NA
"microglia","RP11-343N15.2",NA
"microglia","RP11-345I18.1",NA
"microglia","RP11-34E5.4",NA
"microglia","RP11-350G8.5",NA
"microglia","RP11-356M20.3",NA
"microglia","RP11-360F5.3",NA
"microglia","RP11-415J8.3",NA
"microglia","RP11-41O4.1",NA
"microglia","RP11-439A17.10",NA
"microglia","RP11-439A17.9",NA
"microglia","RP11-439L18.1",NA
"microglia","RP11-442G21.2",NA
"microglia","RP11-443B7.3",NA
"microglia","RP11-445F6.2",NA
"microglia","RP11-448G15.3",NA
"microglia","RP11-452F19.3",NA
"microglia","RP11-467H10.2",NA
"microglia","RP11-473O4.1",NA
"microglia","RP11-480C22.1",NA
"microglia","RP11-483P21.2",NA
"microglia","RP11-484N16.1",NA
"microglia","RP11-489O18.1",NA
"microglia","RP11-492I2.1",NA
"microglia","RP11-4B16.4",NA
"microglia","RP11-511H23.2",NA
"microglia","RP11-515C16.1",NA
"microglia","RP11-53B2.1",NA
"microglia","RP11-53B2.2",NA
"microglia","RP11-53B2.4",NA
"microglia","RP11-53B2.5",NA
"microglia","RP11-53B2.6",NA
"microglia","RP11-552D4.1",NA
"microglia","RP11-556E13.1",NA
"microglia","RP11-573D15.9",NA
"microglia","RP11-574K11.27",NA
"microglia","RP11-575A19.2",NA
"microglia","RP11-583F2.5",NA
"microglia","RP11-589N15.2",NA
"microglia","RP11-61F12.1",NA
"microglia","RP11-624C23.1",NA
"microglia","RP11-631M6.2",NA
"microglia","RP11-638I2.10",NA
"microglia","RP11-652L8.4",NA
"microglia","RP11-677N16.1",NA
"microglia","RP11-67L14.1",NA
"microglia","RP11-691H4.3",NA
"microglia","RP11-701P16.2",NA
"microglia","RP11-705C15.3",NA
"microglia","RP11-705O1.8",NA
"microglia","RP11-707A18.1",NA
"microglia","RP11-712P20.2",NA
"microglia","RP11-733O18.1",NA
"microglia","RP11-750H9.5",NA
"microglia","RP11-750I4.2",NA
"microglia","RP11-762I7.4",NA
"microglia","RP11-76E17.3",NA
"microglia","RP11-804H8.6",NA
"microglia","RP11-815J21.3",NA
"microglia","RP11-81A1.7",NA
"microglia","RP11-81A22.4",NA
"microglia","RP11-82L18.2",NA
"microglia","RP11-876N24.3",NA
"microglia","RP11-8P11.4",NA
"microglia","RP11-946L16.1",NA
"microglia","RP11-946L16.2",NA
"microglia","RP11-960L18.1",NA
"microglia","RP11-96D1.10",NA
"microglia","RP11-96D1.5",NA
"microglia","RP11-96K19.4",NA
"microglia","RP3-340N1.2",NA
"microglia","RP4-781K5.5",NA
"microglia","RP5-1011O1.3",NA
"microglia","RP5-1031D4.2",NA
"microglia","RP5-1033H22.2",NA
"microglia","RP5-998N21.4",NA
"microglia","RP6-159A1.4",NA
"microglia","RP6-99M1.3",NA
"microglia","RPA2","ENSG00000117748"
"microglia","RPL18P10",NA
"microglia","RPL21P123",NA
"microglia","RPS2","ENSG00000140988"
"microglia","RPS20P15",NA
"microglia","RPS6KA1","ENSG00000117676"
"microglia","RRM2B","ENSG00000048392"
"microglia","RTTN","ENSG00000176225"
"microglia","RUNX1",NA
"microglia","RUNX2",NA
"microglia","S100A11","ENSG00000163191"
"microglia","SAMSN1","ENSG00000155307"
"microglia","SASH3",NA
"microglia","SAT1",NA
"microglia","SAT12",NA
"microglia","SCAMP2","ENSG00000140497"
"microglia","SCIMP",NA
"microglia","SCIN","ENSG00000006747"
"microglia","SDCBP","ENSG00000137575"
"microglia","SEC24C","ENSG00000176986"
"microglia","SELPLG","ENSG00000110876"
"microglia","SERPINA1","ENSG00000197249"
"microglia","SERPINB9","ENSG00000170542"
"microglia","SERPINB9P1",NA
"microglia","SERPINF1","ENSG00000132386"
"microglia","SFMBT2","ENSG00000198879"
"microglia","SGK1","ENSG00000118515"
"microglia","SGPP1","ENSG00000126821"
"microglia","SH2B3","ENSG00000111252"
"microglia","SH3TC1","ENSG00000125089"
"microglia","SIGLEC10","ENSG00000142512"
"microglia","SIGLEC14","ENSG00000254415"
"microglia","SIGLEC8","ENSG00000105366"
"microglia","SIGLEC9","ENSG00000129450"
"microglia","SIPA1L2","ENSG00000116991"
"microglia","SIRPB1","ENSG00000101307"
"microglia","SKAP2","ENSG00000005020"
"microglia","SLA","ENSG00000155926"
"microglia","SLC11A1","ENSG00000018280"
"microglia","SLC12A6","ENSG00000140199"
"microglia","SLC15A4","ENSG00000139370"
"microglia","SLC16A3","ENSG00000141526"
"microglia","SLC18A1",NA
"microglia","SLC1A32",NA
"microglia","SLC1A5","ENSG00000105281"
"microglia","SLC25A25-AS1",NA
"microglia","SLC25A37","ENSG00000147454"
"microglia","SLC26A2","ENSG00000155850"
"microglia","SLC2A5","ENSG00000142583"
"microglia","SLC2A9",NA
"microglia","SLC35A3","ENSG00000117620"
"microglia","SLC37A2",NA
"microglia","SLC43A2","ENSG00000167703"
"microglia","SLC50A1","ENSG00000169241"
"microglia","SLC7A7",NA
"microglia","SLC9A9","ENSG00000181804"
"microglia","SLCO2B1","ENSG00000137491"
"microglia","SMAD3","ENSG00000166949"
"microglia","SMAP2","ENSG00000084070"
"microglia","SMLR1",NA
"microglia","SNORA40",NA
"microglia","SNORA51",NA
"microglia","SNORA67",NA
"microglia","SNORD56B",NA
"microglia","SNRPD2P1",NA
"microglia","SNX29","ENSG00000048471"
"microglia","SNX9","ENSG00000130340"
"microglia","SOAT1","ENSG00000057252"
"microglia","SOCS6","ENSG00000170677"
"microglia","SORL1","ENSG00000137642"
"microglia","SORL11",NA
"microglia","SP100","ENSG00000067066"
"microglia","SP140",NA
"microglia","SP140L",NA
"microglia","SP3","ENSG00000172845"
"microglia","SPATA13","ENSG00000182957"
"microglia","SPHK1","ENSG00000176170"
"microglia","SPI1","ENSG00000066336"
"microglia","SPIDR","ENSG00000164808"
"microglia","SPN",NA
"microglia","SPP1","ENSG00000118785"
"microglia","SPP12",NA
"microglia","SPRED1","ENSG00000166068"
"microglia","SPTLC2","ENSG00000100596"
"microglia","SRGAP1","ENSG00000196935"
"microglia","SRGAP2","ENSG00000266028"
"microglia","SRGAP2-AS1",NA
"microglia","SRGAP2B","ENSG00000196369"
"microglia","SRGAP2C","ENSG00000171943"
"microglia","SRGN","ENSG00000122862"
"microglia","SRRM2","ENSG00000167978"
"microglia","ST6GAL1","ENSG00000073849"
"microglia","ST6GALNAC3","ENSG00000184005"
"microglia","ST8SIA4","ENSG00000113532"
"microglia","STAB1","ENSG00000010327"
"microglia","STAMBPL1","ENSG00000138134"
"microglia","STK10","ENSG00000072786"
"microglia","STK17B","ENSG00000081320"
"microglia","STK38L","ENSG00000211455"
"microglia","STK4","ENSG00000101109"
"microglia","STX11",NA
"microglia","STXBP2",NA
"microglia","SUCNR1",NA
"microglia","SUMO4","ENSG00000177688"
"microglia","SUSD3","ENSG00000157303"
"microglia","SUSD6","ENSG00000100647"
"microglia","SWAP70","ENSG00000133789"
"microglia","SYAP1",NA
"microglia","SYK","ENSG00000165025"
"microglia","SYNDIG1","ENSG00000101463"
"microglia","SYNE4",NA
"microglia","SYNPO2L",NA
"microglia","SYTL3","ENSG00000164674"
"microglia","TAB3",NA
"microglia","TAGAP","ENSG00000164691"
"microglia","TAL1","ENSG00000162367"
"microglia","TBC1D14","ENSG00000132405"
"microglia","TBC1D22A","ENSG00000054611"
"microglia","TBXAS1","ENSG00000059377"
"microglia","TCF12","ENSG00000140262"
"microglia","TCOF1","ENSG00000070814"
"microglia","TET2","ENSG00000168769"
"microglia","TFEC",NA
"microglia","TGFBI","ENSG00000120708"
"microglia","TGFBR1","ENSG00000106799"
"microglia","THEMIS2","ENSG00000130775"
"microglia","TLN2","ENSG00000171914"
"microglia","TLR1","ENSG00000174125"
"microglia","TLR10","ENSG00000174123"
"microglia","TLR2","ENSG00000137462"
"microglia","TLR3","ENSG00000164342"
"microglia","TLR4","ENSG00000136869"
"microglia","TLR6","ENSG00000174130"
"microglia","TLR7",NA
"microglia","TLR8",NA
"microglia","TM6SF1","ENSG00000136404"
"microglia","TMC8","ENSG00000167895"
"microglia","TMED5","ENSG00000117500"
"microglia","TMEM106A","ENSG00000184988"
"microglia","TMEM156","ENSG00000121895"
"microglia","TMEM52B",NA
"microglia","TMEM71",NA
"microglia","TMSB4X3",NA
"microglia","TNF",NA
"microglia","TNFAIP8L3","ENSG00000183578"
"microglia","TNFRSF11A","ENSG00000141655"
"microglia","TNFRSF12A",NA
"microglia","TNFRSF13C","ENSG00000159958"
"microglia","TNFRSF1B","ENSG00000028137"
"microglia","TNFSF14",NA
"microglia","TNFSF15",NA
"microglia","TNFSF18","ENSG00000120337"
"microglia","TNFSF8",NA
"microglia","TPD52L2","ENSG00000101150"
"microglia","TPM3P9",NA
"microglia","TRA2B","ENSG00000136527"
"microglia","TRAF6","ENSG00000175104"
"microglia","TREM2","ENSG00000095970"
"microglia","TREML1",NA
"microglia","TRIB1","ENSG00000173334"
"microglia","TRIM38","ENSG00000112343"
"microglia","TSPYL5","ENSG00000180543"
"microglia","TSR1","ENSG00000167721"
"microglia","TXLNB","ENSG00000164440"
"microglia","TYROBP","ENSG00000011600"
"microglia","UBAC2","ENSG00000134882"
"microglia","UBASH3B","ENSG00000154127"
"microglia","UBE2E2","ENSG00000182247"
"microglia","UBE2F-SCLY",NA
"microglia","UBE2V1P6",NA
"microglia","UBXN11","ENSG00000158062"
"microglia","UCP2","ENSG00000175567"
"microglia","UGCG","ENSG00000148154"
"microglia","UHRF1BP1","ENSG00000065060"
"microglia","USP15","ENSG00000135655"
"microglia","USP53","ENSG00000145390"
"microglia","USP6","ENSG00000129204"
"microglia","UTP14A",NA
"microglia","VAMP8","ENSG00000118640"
"microglia","VASH1","ENSG00000071246"
"microglia","VAV1","ENSG00000141968"
"microglia","VHL","ENSG00000134086"
"microglia","VMO1",NA
"microglia","VMP1","ENSG00000062716"
"microglia","VNN1",NA
"microglia","VSIG4",NA
"microglia","WASF2","ENSG00000158195"
"microglia","WBSCR22","ENSG00000071462"
"microglia","WDFY4","ENSG00000283652"
"microglia","WDR1","ENSG00000071127"
"microglia","WDR91","ENSG00000105875"
"microglia","XAF1","ENSG00000132530"
"microglia","XIRP1",NA
"microglia","YIPF1","ENSG00000058799"
